NTNcombined.Barak		NTNcombined.name_en		Barak
NTNcombined.Philologus		NTNcombined.description		a Roman to whom Paul sent greetings
NTNcombined.Olympas		NTNcombined.description		a Roman to whom Paul sent greetings
NTNcombined.Phoebe		NTNcombined.description		Deaconess of the Church of Cenchreae
NTNcombined.Asyncritus		NTNcombined.description		a Roman to whom Paul sent greetings
NTNcombined.Stachys		NTNcombined.description		a Christian in Rome to whom Paul sent greetings
NTNcombined.Eubulus		NTNcombined.description		a Christian companion of the Apostle Paul in his R
NTNcombined.Urbanus		NTNcombined.description		a Christian in Rome to whom Paul sent greetings
NTNcombined.Tryphosa		NTNcombined.description		a "worker in the Lord" in Rome
NTNcombined.Claudia		NTNcombined.description		a Christian who sent greeetings to Timothy in Paul
NTNcombined.Augustus		NTNcombined.description		Emperor of Rome at the time of Jesus' birth
NTNcombined.Barak		NTNcombined.description		an Old Testament military leader from the book of 
NTNcombined.Archippus		NTNcombined.description		a Christian in Colossae whom Paul describes as "ou
NTNcombined.Gog		NTNcombined.description		an apocalyptic opponent of God's people
NTNcombined.Damaris		NTNcombined.description		a convert from Paul's address to the Aeropagus
NTNcombined.Blastus		NTNcombined.description		the chamberlain of Herod Agrippa
NTNcombined.JonahTheProphet		NTNcombined.description		A prophet from the Old Testmanent
NTNcombined.Antipas		NTNcombined.description		a martyr
NTNcombined.Balaam		NTNcombined.description		an Old Testament figure and negative example
NTNcombined.Crispus		NTNcombined.description		a Corinthian Christian, and former ruler of the sy
NTNcombined.Bartimaeus		NTNcombined.description		a blind beggar whom Jesus healed
NTNcombined.Jezebel		NTNcombined.description		the pagan wife of Ahab in the Old Testament
NTNcombined.Daniel		NTNcombined.description		an Old Testament prophet
NTNcombined.Magog		NTNcombined.description		an apocalyptic opponent of God's people
NTNcombined.SimeonTheProphet		NTNcombined.description		A righteous man present in the temple when Jesus w
NTNcombined.Claudius		NTNcombined.description		One of the emperors of Rome
NTNcombined.HerodTheGreat		NTNcombined.occupation		king
NTNcombined.Archelaus		NTNcombined.occupation		ruler
NTNcombined.Jotham		NTNcombined.occupation		king of Judah
NTNcombined.Asaph		NTNcombined.occupation		king of Judah
NTNcombined.AbijahSonOfRehoboam		NTNcombined.occupation		king of Judah
NTNcombined.Rehoboam		NTNcombined.occupation		king
NTNcombined.Solomon		NTNcombined.occupation		king
NTNcombined.Rahab		NTNcombined.occupation		prostitute
NTNcombined.Hagar		NTNcombined.occupation		servant
NTNcombined.DemetriusTheSilversmith		NTNcombined.occupation		silversmith
NTNcombined.SimonPeter		NTNcombined.occupation		apostle
NTNcombined.SimonPeter		NTNcombined.occupation		fisherman
NTNcombined.SimonTheTanner		NTNcombined.occupation		tanner
NTNcombined.Gamaliel		NTNcombined.occupation		teacher of the Jewish Law
NTNcombined.HerodAgrippaII		NTNcombined.occupation		king
NTNcombined.HerodAgrippaI		NTNcombined.occupation		king
NTNcombined.CaesarNero		NTNcombined.occupation		emperor
NTNcombined.Gallio		NTNcombined.occupation		proconsul of Achaia
NTNcombined.CaesarAugustus		NTNcombined.occupation		emperor
NTNcombined.TiberiusCaesar		NTNcombined.occupation		emperor
NTNcombined.Cornelius		NTNcombined.occupation		centurion
NTNcombined.Festus		NTNcombined.occupation		governor
NTNcombined.Felix		NTNcombined.occupation		governor of Judea
NTNcombined.Tertullus		NTNcombined.occupation		orator
NTNcombined.AnaniasTheHighPriest		NTNcombined.occupation		High priest
NTNcombined.AbijahthePriest		NTNcombined.occupation		priest
NTNcombined.Abiathar		NTNcombined.occupation		high priest
NTNcombined.Barnabas		NTNcombined.occupation		apostle
NTNcombined.Rhoda		NTNcombined.occupation		maid
NTNcombined.Bar-Jesus		NTNcombined.occupation		magician
NTNcombined.SergiusPaulus		NTNcombined.occupation		procounsul
NTNcombined.Caiaphas		NTNcombined.occupation		high priest
NTNcombined.Annas		NTNcombined.occupation		Priestly leader
NTNcombined.Levi		NTNcombined.occupation		tax collector
NTNcombined.Bartholomew		NTNcombined.occupation		apostle
NTNcombined.Andrew		NTNcombined.occupation		fisherman
NTNcombined.Andrew		NTNcombined.occupation		apostle
NTNcombined.Chuza		NTNcombined.occupation		household manager
NTNcombined.Joseph		NTNcombined.occupation		carpenter
NTNcombined.Balak		NTNcombined.occupation		king
NTNcombined.David		NTNcombined.occupation		king of Israel
NTNcombined.Uriah		NTNcombined.occupation		soldier
NTNcombined.Jehoshaphat		NTNcombined.occupation		king of Judah
NTNcombined.Joram		NTNcombined.occupation		king of Judah
NTNcombined.Uzziah		NTNcombined.occupation		king of Judah
NTNcombined.Ahaz		NTNcombined.occupation		king
NTNcombined.Agabus		NTNcombined.occupation		prophet
NTNcombined.ErastusTheTreasurer		NTNcombined.occupation		treasurer
NTNcombined.Aquila		NTNcombined.occupation		tentmaker
NTNcombined.Hamor		NTNcombined.occupation		ruler
NTNcombined.Anna		NTNcombined.occupation		prophetess
NTNcombined.Candace		NTNcombined.occupation		queen
NTNcombined.ClaudiusLysias		NTNcombined.occupation		tribune
NTNcombined.HerodAntipas		NTNcombined.occupation		tetrarch
NTNcombined.Aretas		NTNcombined.occupation		king
NTNcombined.Lydia		NTNcombined.occupation		seller of purple goods
NTNcombined.Paul		NTNcombined.occupation		tentmaker
NTNcombined.Epaphras		NTNcombined.occupation		missionary
NTNcombined.AlexanderTheCoppersmith		NTNcombined.occupation		coppersmith
NTNcombined.Paul		NTNcombined.occupation		apostle
NTNcombined.Augustus		NTNcombined.occupation		emperor
NTNcombined.Barak		NTNcombined.occupation		general
NTNcombined.Blastus		NTNcombined.occupation		chamberlain
NTNcombined.Pharaoh		NTNcombined.occupation		king
NTNcombined.Daniel		NTNcombined.occupation		prophet
NTNcombined.SaulSonOfKish		NTNcombined.occupation		King of Israel
NTNcombined.Claudius		NTNcombined.occupation		emperor
NTNcombined.SalemGeodata		NTNcombined.longitude		35.22395850823153
NTNcombined.ArimatheaGeodata		NTNcombined.longitude		34.94445199398103
NTNcombined.LyddaGeodata		NTNcombined.longitude		34.89443039056358
NTNcombined.RamahGeodata		NTNcombined.longitude		35.23965156684373
NTNcombined.CanaGeodata		NTNcombined.longitude		35.34180211400924
NTNcombined.SeaofGalileeGeodata		NTNcombined.longitude		35.59041519244655
NTNcombined.CapernaumGeodata		NTNcombined.longitude		35.57534055705805
NTNcombined.NainGeodata		NTNcombined.longitude		35.35011627032325
NTNcombined.JoppaGeodata		NTNcombined.longitude		34.7494008586598
NTNcombined.SycharGeodata		NTNcombined.longitude		35.30486456165939
NTNcombined.SamariaGeodata		NTNcombined.longitude		35.1986186525302
NTNcombined.CaesareaGeodata		NTNcombined.longitude		34.93994395174937
NTNcombined.BethsaidaGeodata		NTNcombined.longitude		35.61284401358682
NTNcombined.TiberiasGeodata		NTNcombined.longitude		35.52732984815425
NTNcombined.NazarethGeodata		NTNcombined.longitude		35.30169055809072
NTNcombined.BethlehemGeodata		NTNcombined.longitude		35.20536282503156
NTNcombined.BereaGeodata		NTNcombined.longitude		22.25122790151288
NTNcombined.ApolloniaGeodata		NTNcombined.longitude		23.35335168557564
NTNcombined.AmphipolisGeodata		NTNcombined.longitude		23.83947945942736
NTNcombined.ThessalonicaGeodata		NTNcombined.longitude		22.93594798656816
NTNcombined.TroasGeodata		NTNcombined.longitude		26.08148842388431
NTNcombined.DerbeGeodata		NTNcombined.longitude		33.22035444184204
NTNcombined.EphesusGeodata		NTNcombined.longitude		27.36811967648377
NTNcombined.AlexandriaGeodata		NTNcombined.longitude		30.09869047792926
NTNcombined.CorinthGeodata		NTNcombined.longitude		22.88904528961036
NTNcombined.LystraGeodata		NTNcombined.longitude		32.44677760633329
NTNcombined.ShechemGeodata		NTNcombined.longitude		35.27651098164232
NTNcombined.GazaGeodata		NTNcombined.longitude		34.43673180421263
NTNcombined.AntipatrisGeodata		NTNcombined.longitude		34.95460542969052
NTNcombined.EmmausGeodata		NTNcombined.longitude		34.99550449459134
NTNcombined.JerichoGeodata		NTNcombined.longitude		35.45194277611154
NTNcombined.EphraimGeodata		NTNcombined.longitude		35.30400861340603
NTNcombined.JerusalemGeodata		NTNcombined.longitude		35.22395850823153
NTNcombined.ThyatiraGeodata		NTNcombined.longitude		27.85737139107431
NTNcombined.PhilippiGeodata		NTNcombined.longitude		24.28828605219695
NTNcombined.LaodiceaGeodata		NTNcombined.longitude		29.09677098362944
NTNcombined.CenchreaeGeodata		NTNcombined.longitude		22.96102305563464
NTNcombined.BethanyBeyondtheJordanGeodata		NTNcombined.longitude		35.55008611318313
NTNcombined.BabylonGeodata		NTNcombined.longitude		44.42007455918414
NTNcombined.AttaliaGeodata		NTNcombined.longitude		30.7182409422051
NTNcombined.MiletusGeodata		NTNcombined.longitude		27.30704421298264
NTNcombined.CaesareaPhilippiGeodata		NTNcombined.longitude		35.69397573529149
NTNcombined.MountofOlivesGeodata		NTNcombined.longitude		35.24256973151253
NTNcombined.SidonGeodata		NTNcombined.longitude		35.35565736166527
NTNcombined.ColossaeGeodata		NTNcombined.longitude		29.19879351988703
NTNcombined.NeapolisGeodata		NTNcombined.longitude		24.43247892824545
NTNcombined.PhiladelphiaGeodata		NTNcombined.longitude		28.52643605613694
NTNcombined.HaranGeodata		NTNcombined.longitude		39.04728757340273
NTNcombined.RhodesGeodata		NTNcombined.longitude		28.22852638439881
NTNcombined.PaphosGeodata		NTNcombined.longitude		32.42822722601693
NTNcombined.SodomGeodata		NTNcombined.longitude		35.37152949677915
NTNcombined.SyracuseGeodata		NTNcombined.longitude		15.29666086592392
NTNcombined.PhoenixGeodata		NTNcombined.longitude		24.01414490625663
NTNcombined.SmyrnaGeodata		NTNcombined.longitude		27.25625458305646
NTNcombined.MaltaGeodata		NTNcombined.longitude		14.53243601407711
NTNcombined.MyraGeodata		NTNcombined.longitude		30.06643253716855
NTNcombined.SalamisGeodata		NTNcombined.longitude		33.85186619255565
NTNcombined.SalmoneGeodata		NTNcombined.longitude		25.98384834966224
NTNcombined.PataraGeodata		NTNcombined.longitude		29.31849755912533
NTNcombined.LaseaGeodata		NTNcombined.longitude		24.8056554464516
NTNcombined.FairHavensGeodata		NTNcombined.longitude		24.73534424651286
NTNcombined.TyreGeodata		NTNcombined.longitude		35.19877875091432
NTNcombined.IconiumGeodata		NTNcombined.longitude		32.48788166833032
NTNcombined.PuteoliGeodata		NTNcombined.longitude		14.24733299483093
NTNcombined.NinevehGeodata		NTNcombined.longitude		43.13289767782624
NTNcombined.CosGeodata		NTNcombined.longitude		27.08847233780648
NTNcombined.GomorrahGeodata		NTNcombined.longitude		35.46678974205374
NTNcombined.SeleuciaGeodata		NTNcombined.longitude		35.93980304207995
NTNcombined.RhegiumGeodata		NTNcombined.longitude		15.64606604911537
NTNcombined.AntiochGeodata		NTNcombined.longitude		36.16196869636812
NTNcombined.AntiochInPisidiaGeodata		NTNcombined.longitude		31.216030760332
NTNcombined.PergaGeodata		NTNcombined.longitude		30.91083478573943
NTNcombined.SardisGeodata		NTNcombined.longitude		28.11569681314403
NTNcombined.CnidusGeodata		NTNcombined.longitude		27.37335756835654
NTNcombined.AssosGeodata		NTNcombined.longitude		26.33586734239906
NTNcombined.SalimGeodata		NTNcombined.longitude		35.53870968584208
NTNcombined.DalmanuthaGeodata		NTNcombined.longitude		35.52350046026037
NTNcombined.TarsusGeodata		NTNcombined.longitude		34.88339832154442
NTNcombined.MityleneGeodata		NTNcombined.longitude		26.55789095333027
NTNcombined.Aristobulus		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Urbanus		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.HerodTheGreat		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Herodias		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Maath		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Semein		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Josech		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Shealtiel		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Jotham		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Uzziah		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.AbijahSonOfRehoboam		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Rehoboam		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Bathsheba		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Jesse		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Obed		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Rahab		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Salmon		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Ram		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Admin		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Arni		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Hezron		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Jacob		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Isaac		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Abraham		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Hagar		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Terah		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Shelah		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Arphaxad		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Noah		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Lamech		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Enoch		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.CainanSonOfEnosh		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Eve		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Seth		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Enos		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Mahalaleel		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Jared		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Methuselah		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Shem		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.CainanSonOfArphaxad		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Peleg		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Reu		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Serug		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Nahor		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Sarah		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Rebecca		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Rachel		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Eliud		NTNcombined.hasOnlyGenealogyMention		True
NTNcombined.Joanna		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Cleopas		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.GaiusTheBeloved		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.MaryWifeOfClopas		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Tabitha		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.SimonTheTanner		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Sapphira		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Gamaliel		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Drusilla		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.HerodAgrippaI		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Bernice		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.HerodAgrippaII		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Gallio		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Festus		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Felix		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.MaryMotherOfJohnMark		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.Rhoda		NTNcombined.hasOnlyGenealogyMention		False
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.hasOnlyGenealogyMention		False
